id,name,taxid,gender,dateofbirth,status,externalcode,isenriched,enrichedat,enrichedbt,createdat,createdby,updatedat,updatedby,ID_Pedido,Data_Pedido,Nome_do_Item,Quantidade,Categoria_Comida
3926,Rafael Ribeiro,959.951.484-58,Female,1991-11-08,active,WL3U2ZX61O,True,2025-09-24T10:55:27,import_script,2025-11-04T00:00:00,maria,2025-11-09T15:07:44,system,2727,04/11/25,Pizza Grande Portuguesa,1,Sobremesa
3927,Beatriz Rocha,191.543.256-69,Female,2004-08-16,pending,CFYN2VWV6I,True,2025-10-11T03:54:21,system,2025-08-21T00:00:00,joao,2025-08-23T03:53:44,import_script,2728,21/08/25,Pudim de Leite,1,Sobremesa
3928,Larissa Mendonça,406.552.940-22,Male,1999-07-08,inactive,TI7KS8AO20,False,,,2025-08-30T00:00:00,maria,2025-09-03T00:27:27,joao,2729,30/08/25,Pizza Grande Calabresa,1,Sobremesa
3929,Maria Pereira,644.352.007-38,Female,1984-02-19,active,R0NQMS466M,True,2025-10-28T10:43:37,data_engineer,2025-10-26T00:00:00,system,2025-10-28T11:36:35,system,2730,26/10/25,Mousse de Chocolate,2,Sobremesa
3930,Rafael Araujo,601.317.744-05,Male,1994-06-05,inactive,SBF889NM0Z,True,2025-10-10T09:46:14,data_engineer,2025-08-16T00:00:00,data_engineer,2025-08-17T22:18:05,ops_team,2731,16/08/25,Pizza Mussarela,2,Pizza
3931,Camila Lima,966.440.440-39,Female,2000-12-24,inactive,163F2AUGC7,True,2025-11-02T13:19:16,system,2025-09-09T00:00:00,joao,2025-09-10T17:04:38,maria,2732,09/09/25,Lasanha Bolonhesa,2,Pizza
3932,Ana Santos,018.931.125-08,Male,1991-10-15,active,ZXIUSP4V4U,False,,,2025-10-01T00:00:00,ops_team,2025-10-22T20:49:03,maria,2733,01/10/25,Ravioli de Queijo,2,Sobremesa
3933,Lucas Mendonça,081.896.439-01,Female,1993-05-17,active,AGCSROAGL2,True,2025-09-05T18:11:53,ops_team,2025-11-05T00:00:00,maria,2025-11-08T16:43:33,import_script,2734,05/11/25,Ravioli de Queijo,1,Sobremesa
3934,João Barbosa,365.210.425-77,Female,1970-06-17,inactive,PGK050L7NW,False,,,2025-09-03T00:00:00,maria,2025-09-14T01:23:28,system,2735,03/09/25,Espaguete ao Alho e oleo,2,Sobremesa
3935,Luís Teixeira,799.777.246-82,Female,1961-03-25,inactive,HMI94QWZ2E,False,,,2025-08-31T00:00:00,ops_team,2025-09-23T08:39:36,system,2736,31/08/25,Tiramisu,3,Sobremesa
3936,Mateus Lima,693.611.921-99,Male,1961-06-18,active,JTSIPMAPAZ,False,,,2025-10-01T00:00:00,joao,2025-10-11T03:15:32,system,2737,01/10/25,Ravioli de Queijo,1,Massas
3937,Bruno Teixeira,566.836.936-11,Female,1957-11-27,active,7UWEVKBSPA,False,,,2025-10-06T00:00:00,joao,2025-10-11T16:27:53,import_script,2738,06/10/25,Pizza Grande Margherita,2,Sobremesa
3938,Beatriz Dias,721.075.448-22,Male,1983-09-27,pending,WD0MZB4XSC,True,2025-09-01T22:18:20,system,2025-08-31T00:00:00,maria,2025-09-07T07:29:25,maria,2739,31/08/25,Tiramisu,3,Pizza
3939,Fernanda Almeida,203.201.596-40,Male,1980-12-01,inactive,BR26SZUXVZ,True,2025-09-15T02:14:46,import_script,2025-08-25T00:00:00,system,2025-09-22T21:42:34,joao,2740,25/08/25,Espaguete ao Alho e oleo,2,Sobremesa
3940,Patrícia Dias,900.602.351-47,Male,1957-05-08,inactive,0BSR6XX59H,False,,,2025-09-08T00:00:00,import_script,2025-09-11T18:31:09,joao,2741,08/09/25,Mousse de Chocolate,3,Pizza
3941,Thiago Almeida,401.218.246-81,Female,1985-10-01,inactive,HJNRSJL33S,False,,,2025-08-16T00:00:00,ops_team,2025-09-07T19:55:08,data_engineer,2742,16/08/25,Espaguete ao Alho e oleo,2,Sobremesa
3942,Luís Souza,302.507.926-16,Female,2004-07-05,inactive,CZQHH8FOCN,False,,,2025-10-02T00:00:00,maria,2025-10-29T09:10:03,data_engineer,2743,02/10/25,Pizza Grande Portuguesa,2,Pizza
3943,Maria Rocha,447.113.657-80,Male,1986-01-12,pending,I8XUX3RISE,False,,,2025-08-18T00:00:00,system,2025-08-20T09:53:32,maria,2744,18/08/25,Espaguete ao Alho e oleo,2,Sobremesa
3944,Thiago Cardoso,237.961.170-93,Male,1971-11-16,active,222ATK0ZE6,True,2025-10-27T22:35:18,joao,2025-10-28T00:00:00,system,2025-11-02T15:04:33,system,2745,28/10/25,Pizza Grande Calabresa,1,Pizza
3945,Gabriela Moreira,890.106.926-06,Male,1970-01-27,pending,SOF2HEIDNK,True,2025-08-11T22:46:02,ops_team,2025-08-20T00:00:00,system,2025-08-31T01:34:34,ops_team,2746,20/08/25,Pizza Grande Calabresa,1,Pizza
3946,Thiago Lima,515.085.764-74,Male,1968-11-24,inactive,HDAQ2EDGE9,False,,,2025-08-21T00:00:00,maria,2025-09-14T22:36:33,maria,2747,21/08/25,Pizza Grande Portuguesa,3,Pizza
3947,João Araujo,501.199.100-51,Male,1997-06-13,inactive,N1NQDFNLI8,False,,,2025-09-08T00:00:00,system,2025-09-14T08:41:01,data_engineer,2748,08/09/25,Pizza Grande Portuguesa,2,Sobremesa
3948,Sofia Araujo,110.039.285-15,Male,1995-09-11,inactive,ELMFZTF91X,True,2025-09-23T22:43:40,ops_team,2025-09-08T00:00:00,maria,2025-09-17T11:58:30,system,2749,08/09/25,Ravioli de Queijo,2,Massas
3949,Ana Cardoso,278.575.939-31,Female,1975-10-12,inactive,Z6OFAQQI29,False,,,2025-09-20T00:00:00,import_script,2025-10-17T11:52:06,system,2750,20/09/25,Espaguete ao Alho e oleo,1,Pizza
3950,João Rocha,146.784.012-36,Female,1994-04-20,active,0WR4PXA4FX,True,2025-10-24T08:31:38,ops_team,2025-10-25T00:00:00,ops_team,2025-11-03T21:48:34,joao,2751,25/10/25,Lasanha Bolonhesa,1,Massas
3951,Mateus Gomes,397.033.361-31,Female,1972-09-03,inactive,KS071I5DA3,True,2025-08-21T05:00:06,data_engineer,2025-08-19T00:00:00,data_engineer,2025-09-15T22:13:54,import_script,2752,19/08/25,Nhoque ao Sugo,3,Pizza
3952,João Costa,587.717.190-66,Male,1961-12-02,pending,ERSP4C6ZIR,False,,,2025-09-09T00:00:00,maria,2025-09-17T04:00:24,import_script,2753,09/09/25,Ravioli de Queijo,3,Massas
3953,Larissa Cardoso,038.721.682-98,Male,1992-04-23,pending,0MGJA02YEC,False,,,2025-08-23T00:00:00,import_script,2025-09-10T08:02:12,ops_team,2754,23/08/25,Pudim de Leite,1,Pizza
3954,Luís Teixeira,634.789.012-67,Female,1993-04-26,active,LQ8NNIR9IL,True,2025-08-27T07:54:01,system,2025-08-26T00:00:00,maria,2025-09-20T05:27:37,data_engineer,2755,26/08/25,Pudim de Leite,2,Sobremesa
3955,Sofia Lima,615.242.055-36,Female,1978-07-05,active,PUFPCGO319,False,,,2025-09-10T00:00:00,ops_team,2025-10-08T04:35:36,data_engineer,2756,10/09/25,Pudim de Leite,3,Pizza
3956,Beatriz Lima,836.383.341-01,Female,1982-01-03,inactive,BEGBWKRSF3,False,,,2025-10-02T00:00:00,joao,2025-10-19T02:19:15,data_engineer,2757,02/10/25,Pizza Grande Portuguesa,1,Sobremesa
3957,Sofia Mendonça,427.930.984-30,Male,1970-06-28,inactive,5HPCXTGSRV,False,,,2025-09-01T00:00:00,system,2025-09-15T08:52:31,import_script,2758,01/09/25,Tiramisu,2,Pizza
3958,Carlos Dias,622.098.144-27,Non-binary,2000-06-19,inactive,Y2L8FMD67P,False,,,2025-09-24T00:00:00,import_script,2025-10-18T05:58:24,maria,2759,24/09/25,Espaguete ao Alho e oleo,1,Sobremesa
3959,Luís Oliveira,316.304.079-04,Male,1964-12-28,active,VAYKTT9GG4,False,,,2025-09-17T00:00:00,import_script,2025-10-06T10:50:35,joao,2760,17/09/25,Pizza Mussarela,3,Sobremesa
3960,Ana Santos,056.692.970-24,Female,1971-03-20,pending,R6V6J3T1L6,False,,,2025-09-02T00:00:00,system,2025-09-20T04:05:59,system,2761,02/09/25,Sorvete Artesanal,2,Massas
3961,Mariana Santos,772.714.993-15,Male,1964-11-19,inactive,4MLX33DHUF,False,,,2025-08-13T00:00:00,maria,2025-09-05T02:47:13,system,2762,13/08/25,Sorvete Artesanal,3,Pizza
3962,Camila Souza,699.822.230-16,Male,2007-09-03,active,ZB88IXYN8A,True,2025-09-15T16:56:06,import_script,2025-09-03T00:00:00,joao,2025-09-30T18:05:03,data_engineer,2763,03/09/25,Ravioli de Queijo,3,Sobremesa
3963,Sofia Santos,290.359.759-67,Female,1978-04-26,active,WTJJVIQZ84,False,,,2025-08-31T00:00:00,ops_team,2025-08-31T16:40:55,maria,2764,31/08/25,Lasanha Bolonhesa,2,Massas
3964,Ana Moraes,752.419.191-83,Male,1959-01-29,active,JZJ4H08PWZ,False,,,2025-08-15T00:00:00,import_script,2025-08-18T09:27:05,data_engineer,2765,15/08/25,Nhoque ao Sugo,1,Sobremesa
3965,Gabriela Moreira,934.335.546-47,Male,1979-02-23,pending,H78FT5L1FA,True,2025-11-01T12:13:10,system,2025-10-04T00:00:00,maria,2025-10-20T23:50:38,system,2766,04/10/25,Tiramisu,2,Pizza
3966,Carlos Cardoso,392.414.589-69,Male,1967-06-02,inactive,0CTUJ3QKDF,True,2025-10-27T18:42:45,maria,2025-09-12T00:00:00,data_engineer,2025-10-06T21:24:34,ops_team,2767,12/09/25,Tiramisu,1,Pizza
3967,João Araujo,792.531.670-45,Male,1991-12-13,inactive,ZQWJADXX7D,True,2025-10-17T15:50:15,import_script,2025-09-15T00:00:00,maria,2025-09-16T18:50:38,joao,2768,15/09/25,Pizza Grande Margherita,1,Pizza
3968,Larissa Teixeira,574.597.129-89,Female,2000-06-28,inactive,AMKEGNTAF1,False,,,2025-10-20T00:00:00,system,2025-11-09T15:21:38,import_script,2769,20/10/25,Mousse de Chocolate,2,Sobremesa
3969,Carlos Lima,859.260.602-11,Female,1981-02-25,active,LVADKJ6MI0,True,2025-09-13T05:41:27,maria,2025-09-11T00:00:00,import_script,2025-10-01T09:07:41,maria,2770,11/09/25,Mousse de Chocolate,3,Pizza
3970,Maria Gomes,593.755.390-64,Female,2004-03-28,active,Y82WJUJ68H,False,,,2025-08-20T00:00:00,maria,2025-09-09T00:42:34,data_engineer,2771,20/08/25,Pudim de Leite,1,Sobremesa
3971,Patrícia Gomes,380.927.499-47,Female,2005-10-21,pending,922A8LW80U,False,,,2025-11-08T00:00:00,joao,2025-11-09T14:55:48,joao,2772,08/11/25,Pizza Grande Margherita,3,Sobremesa
3972,Patrícia Gomes,217.258.089-56,Female,2003-04-08,inactive,TKV5WJWRWN,False,,,2025-09-01T00:00:00,maria,2025-09-04T08:32:24,import_script,2773,01/09/25,Pizza Grande Calabresa,2,Pizza
3973,Larissa Barbosa,468.154.812-65,Female,1957-10-13,pending,X2HH8F6D5A,True,2025-10-03T09:01:30,ops_team,2025-08-14T00:00:00,maria,2025-08-15T16:29:14,ops_team,2774,14/08/25,Pudim de Leite,3,Pizza
3974,Mateus Ribeiro,010.946.071-43,Male,1956-02-08,pending,DJ3YRHEAO9,False,,,2025-08-27T00:00:00,import_script,2025-09-02T23:31:48,import_script,2775,27/08/25,Nhoque ao Sugo,2,Pizza
3975,Larissa Pereira,805.426.357-27,Male,1972-08-01,pending,1GNITDFC8G,False,,,2025-08-25T00:00:00,maria,2025-08-25T13:55:37,maria,2776,25/08/25,Mousse de Chocolate,1,Pizza
3976,Luís Souza,111.583.314-80,Female,1977-08-27,pending,95ERGA13DJ,False,,,2025-10-05T00:00:00,maria,2025-10-09T07:06:33,maria,2777,05/10/25,Pizza Grande Portuguesa,3,Sobremesa
3977,Carlos Santos,221.001.620-28,Female,1983-12-08,pending,0DBM83P980,False,,,2025-10-28T00:00:00,system,2025-10-28T21:47:28,import_script,2778,28/10/25,Lasanha Bolonhesa,3,Sobremesa
3978,Carlos Pereira,668.380.874-46,Male,1976-02-06,active,JIAV6RLQYY,False,,,2025-11-07T00:00:00,data_engineer,2025-11-09T14:43:31,ops_team,2779,07/11/25,Lasanha Bolonhesa,2,Sobremesa
3979,Sofia Silva,780.874.548-86,Female,2001-12-22,active,FG7BDUOPMR,True,2025-09-14T04:01:44,maria,2025-10-29T00:00:00,system,2025-11-09T15:08:19,joao,2780,29/10/25,Pizza Grande Calabresa,2,Sobremesa
3980,Thiago Teixeira,311.619.234-21,Female,2004-12-22,pending,25KBAQYGKD,False,,,2025-08-21T00:00:00,maria,2025-08-29T14:18:10,ops_team,2781,21/08/25,Pudim de Leite,1,Sobremesa
3981,Patrícia Moraes,372.863.493-85,Male,1995-07-02,inactive,XK25LEAM06,False,,,2025-10-29T00:00:00,ops_team,2025-11-03T17:42:53,ops_team,2782,29/10/25,Mousse de Chocolate,2,Sobremesa
3982,Sofia Cardoso,644.732.388-07,Male,1966-10-05,pending,ODSYQU3HW3,False,,,2025-09-24T00:00:00,import_script,2025-10-21T00:30:11,import_script,2783,24/09/25,Pizza Grande Margherita,2,Sobremesa
3983,Rafael Teixeira,172.564.973-27,Female,1993-04-07,pending,FWUAKDOMBV,False,,,2025-08-14T00:00:00,joao,2025-09-08T22:57:17,system,2784,14/08/25,Tiramisu,3,Massas
3984,João Araujo,608.005.122-30,Female,1997-02-03,inactive,U5OPHLILAJ,False,,,2025-09-25T00:00:00,maria,2025-10-10T05:00:04,joao,2785,25/09/25,Ravioli de Queijo,3,Sobremesa
3985,Patrícia Almeida,210.549.767-65,Male,1962-02-04,active,F6MKTHJVD9,False,,,2025-10-04T00:00:00,ops_team,2025-10-24T01:59:55,maria,2786,04/10/25,Pizza Frango com Catupiry,2,Sobremesa
3986,Rafael Araujo,506.325.634-13,Male,1986-08-07,pending,UY19AQ306L,False,,,2025-08-26T00:00:00,system,2025-09-05T07:56:08,joao,2787,26/08/25,Sorvete Artesanal,2,Sobremesa
3987,Ana Silva,372.514.903-00,Female,1988-12-03,active,3EKE7ZDTWT,False,,,2025-09-30T00:00:00,ops_team,2025-10-01T19:43:35,joao,2788,30/09/25,Pizza Grande Margherita,1,Pizza
3988,Fernanda Fernandes,583.135.795-42,Female,2006-02-21,inactive,F6LSSDA0BZ,False,,,2025-10-17T00:00:00,system,2025-11-03T07:14:47,data_engineer,2789,17/10/25,Pizza Grande Portuguesa,1,Pizza
3989,Larissa Souza,047.230.896-29,Female,1973-04-13,active,F76Q9Y8ZFC,False,,,2025-10-24T00:00:00,import_script,2025-11-04T05:30:45,maria,2790,24/10/25,Mousse de Chocolate,1,Sobremesa
3990,Ana Ribeiro,595.522.714-17,Female,1983-09-05,pending,XN5TN4N2CM,True,2025-11-07T03:58:00,joao,2025-10-24T00:00:00,ops_team,2025-10-31T03:19:47,maria,2791,24/10/25,Mousse de Chocolate,1,Sobremesa
3991,Mariana Silva,817.983.457-81,Male,1990-02-05,pending,B8WQFZWOI6,False,,,2025-09-19T00:00:00,import_script,2025-09-19T11:25:11,system,2792,19/09/25,Espaguete ao Alho e oleo,2,Pizza
3992,Pedro Almeida,154.600.451-16,Male,1965-05-19,inactive,A5J8UZAGDO,False,,,2025-11-02T00:00:00,system,2025-11-09T04:59:29,ops_team,2793,02/11/25,Nhoque ao Sugo,3,Massas
3993,Carlos Costa,636.236.680-98,Male,1969-02-14,active,QW5LV7GQAK,False,,,2025-08-17T00:00:00,joao,2025-08-22T17:27:28,import_script,2794,17/08/25,Lasanha Bolonhesa,2,Pizza
3994,Luís Silva,062.609.889-08,Non-binary,2004-10-26,pending,B9MO2JT86X,False,,,2025-10-03T00:00:00,system,2025-11-01T06:01:42,import_script,2795,03/10/25,Ravioli de Queijo,2,Pizza
3995,Bruno Mendonça,572.762.436-10,Male,1965-03-12,pending,CIH8JEGJUN,False,,,2025-08-28T00:00:00,data_engineer,2025-09-08T22:51:25,system,2796,28/08/25,Pizza Mussarela,1,Pizza
3996,Gustavo Fernandes,467.453.705-95,Male,1997-02-22,inactive,ZJ4BM1R8JG,True,2025-10-11T16:50:35,maria,2025-10-09T00:00:00,joao,2025-10-10T07:25:04,ops_team,2797,09/10/25,Pizza Grande Calabresa,1,Sobremesa
3997,Mateus Gomes,934.593.153-39,Female,1959-11-09,inactive,LDBNT9E80R,False,,,2025-08-28T00:00:00,ops_team,2025-09-08T09:38:05,ops_team,2798,28/08/25,Pizza Grande Calabresa,1,Sobremesa
3998,Beatriz Gomes,507.835.068-18,Male,1994-04-03,pending,CC7ZSPH0GJ,False,,,2025-09-24T00:00:00,ops_team,2025-10-08T00:30:58,data_engineer,2799,24/09/25,Mousse de Chocolate,2,Pizza
3999,Sofia Moreira,911.998.389-46,Female,1991-01-12,pending,XA4MQZGMC5,True,2025-08-11T09:09:26,maria,2025-08-20T00:00:00,ops_team,2025-09-13T21:00:42,maria,2800,20/08/25,Pudim de Leite,2,Pizza
4000,Pedro Fernandes,509.139.231-22,Male,1974-04-17,pending,1H2XED5D8K,False,,,2025-10-23T00:00:00,joao,2025-11-09T14:48:01,data_engineer,2801,23/10/25,Mousse de Chocolate,1,Massas
4001,Mariana Moraes,757.811.916-46,Female,1963-07-12,inactive,1TNFG1EXDV,False,,,2025-10-17T00:00:00,ops_team,2025-11-09T14:51:57,import_script,2802,17/10/25,Pizza Grande Margherita,2,Pizza
4002,Lucas Fernandes,335.526.319-96,Male,2003-09-07,inactive,77VSIJ5P8W,False,,,2025-10-12T00:00:00,ops_team,2025-10-26T10:44:45,import_script,2803,12/10/25,Espaguete ao Alho e oleo,3,Massas
4003,Fernanda Fernandes,914.188.816-67,Male,1958-01-25,active,2RIJNRGGKQ,False,,,2025-08-31T00:00:00,data_engineer,2025-09-29T00:16:38,data_engineer,2804,31/08/25,Pizza Grande Portuguesa,1,Sobremesa
4004,João Cardoso,608.010.106-14,Female,1990-07-18,active,VO6QLVBH8O,False,,,2025-10-01T00:00:00,import_script,2025-10-07T13:13:41,maria,2805,01/10/25,Pizza Frango com Catupiry,2,Sobremesa
4005,Beatriz Barbosa,456.923.164-85,Female,1998-07-13,inactive,BDQZ6LQHNF,True,2025-10-17T01:26:12,system,2025-09-16T00:00:00,system,2025-10-05T06:18:46,maria,2806,16/09/25,Pizza Frango com Catupiry,3,Pizza
4006,Pedro Fernandes,700.122.591-07,Female,1983-06-18,active,G7XT54K5M2,False,,,2025-08-25T00:00:00,system,2025-09-11T19:03:40,system,2807,25/08/25,Espaguete ao Alho e oleo,1,Massas
4007,Gustavo Cardoso,172.291.715-58,Female,1981-01-27,pending,FQ85OCAPBU,False,,,2025-09-03T00:00:00,import_script,2025-09-23T00:44:41,import_script,2808,03/09/25,Mousse de Chocolate,2,Sobremesa
4008,Gustavo Fernandes,307.114.193-78,Male,2007-01-04,active,5T4Y2JUUUL,False,,,2025-09-08T00:00:00,data_engineer,2025-10-06T00:36:03,ops_team,2809,08/09/25,Nhoque ao Sugo,1,Pizza
4009,Mateus Gomes,985.433.856-59,Female,1964-04-08,pending,AH0VV6U79T,False,,,2025-09-04T00:00:00,ops_team,2025-09-09T09:58:04,data_engineer,2810,04/09/25,Pizza Grande Calabresa,2,Pizza
4010,Fernanda Lima,051.846.428-09,Female,1958-03-10,inactive,H17Y6KPMA9,True,2025-09-28T00:08:34,ops_team,2025-09-20T00:00:00,joao,2025-10-20T05:37:04,ops_team,2811,20/09/25,Pizza Mussarela,3,Pizza
4011,Maria Moraes,611.567.554-83,Female,1980-02-06,inactive,M8OJ2PKPKH,True,2025-11-08T21:59:56,system,2025-10-31T00:00:00,ops_team,2025-11-09T15:05:10,data_engineer,2812,31/10/25,Ravioli de Queijo,1,Pizza
4012,Patrícia Almeida,234.869.726-22,Female,1989-12-31,inactive,72ABEEYDLO,True,2025-09-02T02:28:04,data_engineer,2025-09-11T00:00:00,joao,2025-10-04T17:04:54,import_script,2813,11/09/25,Ravioli de Queijo,2,Massas
4013,Larissa Silva,498.081.287-64,Female,1985-11-13,inactive,QTXEOZ6SIK,False,,,2025-08-24T00:00:00,system,2025-08-29T04:25:51,data_engineer,2814,24/08/25,Ravioli de Queijo,1,Pizza
4014,Gabriela Gomes,256.079.375-28,Male,2005-07-21,pending,9KXGJ4Z0YF,True,2025-10-28T10:14:31,import_script,2025-11-02T00:00:00,import_script,2025-11-09T15:34:44,data_engineer,2815,02/11/25,Pizza Mussarela,3,Sobremesa
4015,Carlos Araujo,968.596.918-36,Male,1998-06-27,active,LF4M29NP6T,False,,,2025-11-09T00:00:00,joao,2025-11-09T15:18:34,joao,2816,09/11/25,Pizza Grande Portuguesa,1,Pizza
4016,Lucas Barbosa,756.186.809-78,Male,1978-08-25,pending,54JF3O89KH,False,,,2025-09-18T00:00:00,data_engineer,2025-10-03T06:08:01,data_engineer,2817,18/09/25,Pudim de Leite,3,Sobremesa
4017,Rafael Barbosa,210.827.025-58,Female,2002-10-11,pending,IQQZZ5AKG7,True,2025-09-01T16:31:54,ops_team,2025-10-16T00:00:00,data_engineer,2025-11-09T15:07:52,import_script,2818,16/10/25,Espaguete ao Alho e oleo,1,Sobremesa
4018,Bruno Costa,990.083.010-12,Female,1964-03-13,pending,01XD8UV087,False,,,2025-10-31T00:00:00,data_engineer,2025-11-09T15:26:19,maria,2819,31/10/25,Sorvete Artesanal,2,Sobremesa
4019,Fernanda Pereira,675.458.952-85,Non-binary,1984-07-16,active,6X6A3JLMGU,False,,,2025-09-09T00:00:00,maria,2025-10-08T07:10:19,import_script,2820,09/09/25,Pizza Grande Margherita,1,Pizza
4020,Gustavo Souza,885.797.027-87,Female,1989-06-08,inactive,12EGCLMCYI,False,,,2025-08-28T00:00:00,import_script,2025-09-17T05:05:06,system,2821,28/08/25,Tiramisu,1,Pizza
4021,Sofia Ribeiro,567.125.023-46,Male,1969-10-27,active,QW1D9SZBS3,False,,,2025-10-08T00:00:00,joao,2025-10-21T07:21:54,data_engineer,2822,08/10/25,Pizza Grande Calabresa,3,Sobremesa
4022,Sofia Cardoso,389.860.407-58,Male,2006-04-20,pending,75SKKADB4P,True,2025-10-31T16:02:01,maria,2025-09-24T00:00:00,data_engineer,2025-10-21T00:56:26,ops_team,2823,24/09/25,Sorvete Artesanal,1,Sobremesa
4023,Mateus Santos,878.744.814-23,Female,1968-05-25,pending,Y917YQ2Y7T,False,,,2025-09-26T00:00:00,data_engineer,2025-10-13T08:07:19,joao,2824,26/09/25,Mousse de Chocolate,1,Sobremesa
4024,Mariana Dias,574.433.668-64,Female,2006-03-07,inactive,47WR1RD076,False,,,2025-09-19T00:00:00,import_script,2025-10-12T01:47:25,import_script,2825,19/09/25,Ravioli de Queijo,1,Sobremesa
4025,Camila Araujo,803.197.997-92,Female,1993-05-09,pending,1NPWMLANYV,False,,,2025-10-14T00:00:00,ops_team,2025-11-01T23:41:25,import_script,2826,14/10/25,Pudim de Leite,3,Pizza
4026,Gabriela Gomes,952.560.045-93,Male,2001-08-24,inactive,TWL4D5BYQW,True,2025-09-20T17:07:25,system,2025-09-29T00:00:00,joao,2025-10-24T15:08:13,ops_team,2827,29/09/25,Pizza Mussarela,3,Sobremesa
4027,Mateus Rocha,691.287.745-66,Male,1964-01-02,active,JYS2GQ8MJD,False,,,2025-09-18T00:00:00,joao,2025-09-23T11:54:02,joao,2828,18/09/25,Pudim de Leite,1,Massas
4028,Larissa Santos,520.252.622-45,Male,2000-06-22,active,9HSAOBSQTN,True,2025-08-30T20:29:46,joao,2025-10-15T00:00:00,joao,2025-11-09T14:42:31,ops_team,2829,15/10/25,Pizza Mussarela,1,Pizza
4029,Carlos Ribeiro,155.349.924-35,Female,1979-04-23,pending,GTC3RZJ5NB,False,,,2025-09-13T00:00:00,system,2025-09-30T03:14:51,maria,2830,13/09/25,Pizza Grande Margherita,2,Pizza
4030,Lucas Dias,800.463.155-83,Male,1985-11-19,pending,OM4VI5XV5R,False,,,2025-10-27T00:00:00,maria,2025-11-09T14:59:24,maria,2831,27/10/25,Pizza Frango com Catupiry,1,Pizza
4031,Maria Almeida,456.591.592-83,Female,1999-03-25,active,F41K779WGG,True,2025-09-15T05:16:10,joao,2025-09-19T00:00:00,import_script,2025-10-10T18:02:32,import_script,2832,19/09/25,Lasanha Bolonhesa,1,Sobremesa
4032,Gustavo Teixeira,020.928.465-00,Male,1986-06-25,inactive,GT6KCF1NUY,True,2025-09-29T20:39:25,maria,2025-08-13T00:00:00,ops_team,2025-08-25T19:56:48,maria,2833,13/08/25,Espaguete ao Alho e oleo,3,Sobremesa
4033,Luís Lima,198.037.960-31,Female,1995-10-17,pending,WUDVQ7VLPR,False,,,2025-08-12T00:00:00,maria,2025-08-30T21:57:10,ops_team,2834,12/08/25,Pizza Grande Calabresa,2,Pizza
4034,Rafael Souza,331.061.871-11,Male,1964-01-25,active,8SF1D13KHF,True,2025-09-15T22:43:16,import_script,2025-10-13T00:00:00,system,2025-10-20T13:14:59,ops_team,2835,13/10/25,Sorvete Artesanal,2,Massas
4035,Sofia Ribeiro,644.007.589-53,Female,1997-08-02,active,2B2LORCOVZ,False,,,2025-10-13T00:00:00,import_script,2025-10-29T20:37:16,data_engineer,2836,13/10/25,Espaguete ao Alho e oleo,2,Sobremesa
4036,Thiago Oliveira,188.997.887-20,Male,1972-10-15,inactive,ODTW67PDGI,False,,,2025-10-18T00:00:00,import_script,2025-10-18T13:05:55,ops_team,2837,18/10/25,Tiramisu,3,Sobremesa
4037,Patrícia Moreira,028.400.780-94,Male,1996-03-19,inactive,83DJQG99L1,False,,,2025-09-24T00:00:00,import_script,2025-10-05T03:29:06,joao,2838,24/09/25,Pizza Grande Calabresa,2,Pizza
4038,João Barbosa,750.909.164-47,Male,1971-06-07,inactive,SXHA8KYN6Y,False,,,2025-09-09T00:00:00,maria,2025-09-20T13:34:33,joao,2839,09/09/25,Pizza Mussarela,3,Pizza
4039,Gustavo Barbosa,942.334.497-12,Male,1983-04-04,active,N8D0HT30QC,True,2025-09-27T11:14:35,ops_team,2025-08-31T00:00:00,maria,2025-09-22T11:22:52,maria,2840,31/08/25,Sorvete Artesanal,2,Sobremesa
4040,Bruno Almeida,310.652.197-19,Male,2000-04-10,inactive,QS5QDMQCJ6,True,2025-08-20T13:09:14,data_engineer,2025-10-11T00:00:00,system,2025-10-13T22:23:42,data_engineer,2841,11/10/25,Pizza Frango com Catupiry,1,Pizza
4041,Gabriela Pereira,053.233.943-75,Male,1963-08-28,inactive,H1GH74PJJZ,True,2025-08-10T16:36:43,joao,2025-10-24T00:00:00,maria,2025-11-09T15:22:00,import_script,2842,24/10/25,Mousse de Chocolate,2,Sobremesa
4042,Lucas Mendonça,956.850.810-56,Female,1995-11-03,active,611S7XPGA5,True,2025-10-21T17:33:01,data_engineer,2025-08-23T00:00:00,import_script,2025-09-12T20:57:53,import_script,2843,23/08/25,Pizza Grande Margherita,2,Sobremesa
